0.0 sh0:0.030981487947131438  sh1:0.026523477297843268  sh2:0.03779848646928875  sh3:0.027345811659074924  sh4:0.046584051198802955  sh5:0.029552244664758365  sh6:0.04047689574437036  sh7:0.02178941754526364  sh8:0.025777861612994772  sh9:0.025648354425451245  sh10:0.05433441122001401  sh11:0.0931859249697706  sh12:0.4094807201094325  sh13:0.011659113076576307  sh14:0.01924639495260423  sh15:0.009267667817440097  sh16:0.0256569135271736  sh17:0.024805991745250482  sh18:0.806808304667652  sh19:0.7200655652233875  sh20:0.05148111136431174  sh21:0.7182671098350814  sh22:0.9431616512518252  sh23:0.9278742034174083  sh24:0.7942745510789894  sh25:0.8904698356929157  sh26:0.054078888757802326  sh27:0.05389830688417772  sh28:0.06455013112972313  sh29:0.85779283446038  sh30:0.7989340667662113  sh31:0.9099053873294178  sh32:0.8470523917693878  sh33:0.5549868005969284  sh34:0.7720676009689829  sh35:0.7153516607557499  sh36:0.5936721025870719  sh37:0.9261079706018167  sh38:0.84112457356276  sh39:0.6311557972883357  sh40:0.28553567883986175  sh41:0.3227984040798393  sh42:0.2166934323328478  sh43:0.9383713845445062  sh44:0.6728720868179722  sh45:0.9153798375880483  sh46:0.9211672209869566  sh47:0.5326874243368672  sh48:0.8240834080700509  sh49:0.8513258654722522  sh50:0.8841285480606015  sh51:0.881990783498606  sh52:0.9071371444206826  sh53:0.9328809087828157  sh54:0.8738393388239973  sh55:0.9400740664712882  sh56:0.852203587346136  sh57:0.7539284198996619  sh58:0.8988812686124766  
2.0 sh0:0.0059928084588352585  sh1:0.006554030249189069  sh2:0.01014203713946576  sh3:0.004336249973121064  sh4:0.005641910327071629  sh5:0.005416612636922043  sh6:0.006585492183135073  sh7:0.005934285753373537  sh8:0.00591123619433896  sh9:0.0068658439966225015  sh10:0.010965134521125571  sh11:0.017682958491246854  sh12:0.1950715339170922  sh13:0.7147904454708192  sh14:0.7294960730436553  sh15:0.5626875114065081  sh16:0.7189240981858398  sh17:0.7693593483774747  sh18:0.0  sh19:0.04780541121671148  sh20:0.5471366293829683  sh21:0.2632634441624227  sh22:0.0718871029805449  sh23:0.057428740982169366  sh24:0.13731063453599907  sh25:0.04760692168456921  sh26:0.5576409664241301  sh27:0.6869024147097464  sh28:0.4840073715583184  sh29:0.886527003964907  sh30:0.015107704059251536  sh31:0.939018681804006  sh32:0.9952670750069835  sh33:0.0  sh34:0.8455366801206843  sh35:0.5117840335064625  sh36:0.05788124399739943  sh37:0.9861632632913212  sh38:0.023717541300970167  sh39:0.5366929054910125  sh40:0.20115110996431784  sh41:0.10683983575011044  sh42:0.0980893072289916  sh43:0.875444796685076  sh44:0.7858119875842138  sh45:0.7493883277169459  sh46:0.8237114955594417  sh47:0.8475112044408873  sh48:0.8445270252585727  sh49:0.7598911196500004  sh50:0.7046504488798826  sh51:0.8511347165223354  sh52:0.7421309623369117  sh53:0.8944575733629919  sh54:0.6932296295726068  sh55:0.6747509177822149  sh56:0.0  sh57:0.7159314910833793  sh58:0.8116295936149838  
0.0 sh0:0.02176879209806413  sh1:0.022722192408005486  sh2:0.026007986019239343  sh3:0.021045228783405097  sh4:0.03503483238884895  sh5:0.02139499419007434  sh6:0.02902915904785009  sh7:0.01821273335303828  sh8:0.021970777923765047  sh9:0.02176365153454489  sh10:0.03866920318794791  sh11:0.06951822751421446  sh12:0.37923050281296766  sh13:0.010916919523879161  sh14:0.017476212736568675  sh15:0.00853328309576922  sh16:0.023573134024932847  sh17:0.0232820108252588  sh18:0.766918154146927  sh19:0.6798223138258391  sh20:0.05044604310877538  sh21:0.6844704936202088  sh22:0.9383843848463798  sh23:0.9383101297640035  sh24:0.7858185709515898  sh25:0.8581249198727929  sh26:0.09116262945397022  sh27:0.09029900395459556  sh28:0.0633630802968865  sh29:0.8499522504338154  sh30:0.6912507749535656  sh31:0.8948229928836843  sh32:0.9143968408110708  sh33:0.8974620279225684  sh34:0.8306010658731419  sh35:0.6737390447408046  sh36:0.813514479096427  sh37:0.8819515196946386  sh38:0.7437515179418122  sh39:0.953956360156165  sh40:0.5848226142258608  sh41:0.470237257597102  sh42:0.45382720892294465  sh43:0.9502212446630056  sh44:0.6779517820202108  sh45:0.9206663322548839  sh46:0.9121483554463803  sh47:0.6782335033456003  sh48:0.8216843490001335  sh49:0.8660470522889389  sh50:0.8338717993218328  sh51:0.805037280238897  sh52:0.8281588051278853  sh53:0.9386895839290001  sh54:0.8978175775588834  sh55:0.9169088626630897  sh56:0.7232602014807058  sh57:0.9112915092359835  sh58:0.6676482212142254  
2.0 sh0:0.006308748390983644  sh1:0.0065580908312503575  sh2:0.009657369251390949  sh3:0.004362993224101074  sh4:0.005631052305440613  sh5:0.0051587992046820165  sh6:0.006766163964168125  sh7:0.005813480595772658  sh8:0.005908079429930189  sh9:0.00686655109373272  sh10:0.011283254258338588  sh11:0.017547319492292525  sh12:0.18906102830315416  sh13:0.8551970736704901  sh14:0.7310704696890067  sh15:0.6723517170585174  sh16:0.7238339681523108  sh17:0.7674397211128295  sh18:0.07169914984120053  sh19:0.0762102253611882  sh20:0.708671436662504  sh21:0.30283260581818205  sh22:0.0762124976902163  sh23:0.05932617624396072  sh24:0.1128723862507693  sh25:0.06614267840451878  sh26:0.7378009388600141  sh27:0.8637960268265218  sh28:0.6097211984060422  sh29:0.9508409121676472  sh30:0.017899074452332304  sh31:0.9337069155866321  sh32:0.9859725422155364  sh33:0.14397393158366356  sh34:0.7886413405566838  sh35:0.5721864141181605  sh36:0.04312883857572701  sh37:0.9970158238624691  sh38:0.02435671362263238  sh39:0.5434780707723144  sh40:0.15776333194399814  sh41:0.10965700255456046  sh42:0.04498357339358388  sh43:0.8442899346177207  sh44:0.7511828002547072  sh45:0.8149837527203453  sh46:0.813361217470884  sh47:0.6220534167556498  sh48:0.8325061416391042  sh49:0.7664230169303543  sh50:0.772192856658269  sh51:0.8424476620848282  sh52:0.7818018836158356  sh53:0.9419473649022653  sh54:0.8052576582831933  sh55:0.6191680394299797  sh56:0.8746993562505779  sh57:0.8118179277970053  sh58:0.7180176113981724  
0.0 sh0:0.7686307824660451  sh1:0.48723433356568496  sh2:0.510460107950263  sh3:0.7901977510041065  sh4:0.8677501613924874  sh5:0.7499100536505625  sh6:0.8157390156869151  sh7:0.6564755199426957  sh8:0.48142833474545593  sh9:0.482593961570883  sh10:0.26734928323641644  sh11:0.3219590290051573  sh12:0.6193768559270776  sh13:9.511773025787477E-4  sh14:0.0018410832511468215  sh15:8.341966874362031E-4  sh16:0.002026164557238856  sh17:0.001315780998642865  sh18:0.7421318680325049  sh19:0.9437453486539541  sh20:0.06062749779175724  sh21:0.94828364931806  sh22:0.5182697530801326  sh23:0.5247828706740777  sh24:0.7355263823316232  sh25:0.5449660998224792  sh26:0.07192341459914954  sh27:0.06552554423663663  sh28:0.08448399159744631  sh29:0.8452897593866039  sh30:0.8177891108711084  sh31:0.8964874893882788  sh32:0.8731091262262172  sh33:0.5048502526038103  sh34:0.9092035365662277  sh35:0.7035122974962069  sh36:0.9174051057975894  sh37:0.9374541710898329  sh38:0.6660251427712555  sh39:0.6094047607014768  sh40:0.519648642156841  sh41:0.6376179353880803  sh42:0.5314147067808472  sh43:0.8864185117302376  sh44:0.680148460078077  sh45:0.8718371698209171  sh46:0.8208839666957536  sh47:0.7185338372227024  sh48:0.7906227854131934  sh49:0.9035595499949656  sh50:0.9155970343546508  sh51:0.8937496103874498  sh52:0.8879216963077864  sh53:0.9265862897669711  sh54:0.997000906687416  sh55:0.8586576131028989  sh56:0.8831612187377095  sh57:0.9052269321652409  sh58:0.8390100026906834  
2.0 sh0:0.006299145589802956  sh1:0.006322803015532629  sh2:0.009491038118367465  sh3:0.004265770461712371  sh4:0.005373130371768136  sh5:0.005395965070246282  sh6:0.006464001112786107  sh7:0.005572435352322965  sh8:0.00616692920526373  sh9:0.006375940195471916  sh10:0.011540283053772367  sh11:0.01747228264140699  sh12:0.2003457598866027  sh13:0.834746205729444  sh14:0.7331578584231344  sh15:0.6567812246390192  sh16:0.722422012711662  sh17:0.7703568047706829  sh18:0.16265808267964238  sh19:0.1520067349803089  sh20:0.6857294670696974  sh21:0.37335232062136486  sh22:0.07227897573261594  sh23:0.13568463915538112  sh24:0.10641003203960708  sh25:0.1821506190879314  sh26:0.7121653234354589  sh27:0.840351155950496  sh28:0.5881660314387949  sh29:0.875328398669307  sh30:0.015101646447116562  sh31:0.9396504149317285  sh32:0.9847316312057307  sh33:0.16232111426912038  sh34:0.7256581909516422  sh35:0.5267680514311527  sh36:0.05794109806575938  sh37:0.9822853335723185  sh38:0.024961629011470404  sh39:0.5424344941462055  sh40:0.1806259778783057  sh41:0.09965829676347342  sh42:0.15182997072141982  sh43:0.8215042136208333  sh44:0.964537814959172  sh45:0.6478852621918302  sh46:0.8205265739398404  sh47:0.8769338010823297  sh48:0.8885881415669069  sh49:0.7334562078844424  sh50:0.8781034347607941  sh51:0.8322851061105341  sh52:0.7483672577669169  sh53:0.7991275085640179  sh54:0.7834615729043372  sh55:0.5823080319004946  sh56:0.8333159412275781  sh57:0.7563244148805992  sh58:0.711407883089566  
2.0 sh0:0.006167695659583734  sh1:0.006959725226627077  sh2:0.01028264959309286  sh3:0.004565195057363233  sh4:0.005957985715726446  sh5:0.005669148935861934  sh6:0.006684685776477316  sh7:0.0060823965397101935  sh8:0.0061490563570528465  sh9:0.006879470496337263  sh10:0.011191678399807791  sh11:0.01844231456745097  sh12:0.19811521970304713  sh13:0.76980032945123  sh14:0.7278555359902587  sh15:0.6068910838858619  sh16:0.7177201682050729  sh17:0.7665752377837391  sh18:0.05188151054253086  sh19:0.04124472104007267  sh20:0.6160121280976819  sh21:0.23956061488761832  sh22:0.08390245104102055  sh23:0.051890844843031844  sh24:0.15535577689911023  sh25:0.05009143515952029  sh26:0.6358028960293758  sh27:0.7680540163285376  sh28:0.5301072829591308  sh29:0.9053297572817262  sh30:0.014552749474177992  sh31:0.9292906179153733  sh32:0.9855939910031447  sh33:0.16591312644172354  sh34:0.8504926372930246  sh35:0.5305683858356198  sh36:0.055122199673169905  sh37:0.9718993451679885  sh38:0.02732299499493062  sh39:0.5439239177334413  sh40:0.14914892025713647  sh41:0.04575668728136945  sh42:0.09006966884444383  sh43:0.8435526037238699  sh44:0.8737290135298333  sh45:0.8014064580865312  sh46:0.8535080726888877  sh47:0.8040296271936587  sh48:0.870656248698072  sh49:0.8344048028182643  sh50:0.8146158927218968  sh51:0.789550622175603  sh52:0.8240510908038433  sh53:0.8369006291885764  sh54:0.820117403026404  sh55:0.6463194235908765  sh56:0.6873509835681765  sh57:0.9057891456796874  sh58:0.810116133186813  
2.0 sh0:0.007362711954687188  sh1:0.007060621993964657  sh2:0.011232131318507716  sh3:0.004464120073456401  sh4:0.006218645560600013  sh5:0.006225097560691886  sh6:0.007595663384797752  sh7:0.006314111951156307  sh8:0.006142821710403574  sh9:0.006927685068215179  sh10:0.011124706514910213  sh11:0.017327194793251118  sh12:0.20361934748060306  sh13:0.7552387513671865  sh14:0.7370738264276753  sh15:0.5920453240523458  sh16:0.7248866741834257  sh17:0.7751087097635215  sh18:0.34707756026478004  sh19:0.32438512645618983  sh20:0.5972361010809986  sh21:0.5002889844158264  sh22:0.09172543994884812  sh23:0.4267478272671127  sh24:0.2686790617816855  sh25:0.4352366152777258  sh26:0.6137019605801866  sh27:0.737859628026144  sh28:0.5189042484389798  sh29:0.9232604736935897  sh30:0.015307526462748505  sh31:0.9473530964090797  sh32:0.9904084161374475  sh33:0.13471309126724124  sh34:0.8150405593211735  sh35:0.5515112475662175  sh36:0.06112441011639866  sh37:1.0  sh38:0.022849387141233076  sh39:0.5456952796908342  sh40:0.2275349548856437  sh41:0.09310143418558142  sh42:0.2297674716613376  sh43:0.795820790468219  sh44:0.8135484337681541  sh45:0.8030938139976816  sh46:0.8108907962380364  sh47:0.8300477535956461  sh48:0.8848939202846792  sh49:0.802287589528585  sh50:0.7553631385264272  sh51:0.8995864831729543  sh52:0.7976165932381395  sh53:0.8232829687952441  sh54:0.6779608373016138  sh55:0.6765234245890303  sh56:0.7198678336935442  sh57:0.8303920049120795  sh58:0.6594885485137537  
3.0 sh0:0.0010750179903584033  sh1:0.0  sh2:0.0017713897037928271  sh3:8.757007940739601E-4  sh4:6.957839806300644E-4  sh5:8.775260497055778E-4  sh6:0.0011631671609117085  sh7:8.928527815209501E-4  sh8:7.500437696591243E-4  sh9:7.837890230589887E-4  sh10:0.0011464183123795371  sh11:0.002502868386298928  sh12:0.14068683939582996  sh13:0.7636633094692693  sh14:0.7296374489779084  sh15:0.6010268109875213  sh16:0.7165426998039747  sh17:0.7695411567393636  sh18:0.5832559427388418  sh19:0.4618373970506911  sh20:0.6048494425896666  sh21:0.5478787357421939  sh22:0.8807281709299871  sh23:0.8340499255311102  sh24:0.6645781536309363  sh25:0.716591503692954  sh26:0.6230637402711248  sh27:0.756412835976039  sh28:0.5232443947426597  sh29:0.9346124708804822  sh30:0.01375893618847453  sh31:0.9386998840435619  sh32:0.9907322777954845  sh33:0.1565860424787239  sh34:0.7626168935516708  sh35:0.5397474183916695  sh36:0.04985766115457102  sh37:0.9901134889110272  sh38:0.025164124627503136  sh39:0.5480649589871985  sh40:0.09417619131574805  sh41:0.061857571476527214  sh42:0.07004970386205948  sh43:0.923370381803173  sh44:0.6524820482492313  sh45:0.811116457904253  sh46:0.8356887222694084  sh47:0.7387034404782247  sh48:0.8344375734581082  sh49:0.7664539134569925  sh50:0.921179615557232  sh51:0.9300584740775011  sh52:0.7807072552637071  sh53:0.7497964464613595  sh54:0.8132410928464693  sh55:0.7963396388958097  sh56:0.7200464998110678  sh57:0.7766027988595591  sh58:0.7474371405216631  
0.0 sh0:0.6547298319544193  sh1:0.15220222941817077  sh2:0.2102237215025566  sh3:0.7003213514662199  sh4:0.7568519261187431  sh5:0.6385912043626811  sh6:0.6977414220259726  sh7:0.5483101076878599  sh8:0.21167424953140032  sh9:0.1477726382145386  sh10:0.24367289617691898  sh11:0.3047870326898114  sh12:0.6026600280257037  sh13:9.944352954777522E-4  sh14:0.0025648371996786165  sh15:0.0012703372850596186  sh16:0.0  sh17:0.0014377201708285655  sh18:1.0  sh19:0.9348999211716253  sh20:0.05971635235926146  sh21:0.9335116708345382  sh22:0.5197180507509848  sh23:0.5243700142670887  sh24:0.7546034393373717  sh25:0.9985278721755453  sh26:0.07436820421931198  sh27:0.06550936752860617  sh28:0.0872781271833079  sh29:0.8612360830459146  sh30:0.8434789028225963  sh31:0.0  sh32:0.9144103965193124  sh33:0.49161980481314177  sh34:0.8809352635648882  sh35:0.6895449503636474  sh36:0.804430846209416  sh37:0.9473364007692415  sh38:0.6649728212727787  sh39:0.6001030464938689  sh40:0.5177276805882578  sh41:0.4337153122629814  sh42:0.4510405906467331  sh43:0.8826395192641336  sh44:0.7110066026997159  sh45:0.8946579603546929  sh46:0.8373907920705417  sh47:0.7765092352935362  sh48:0.8246941712149088  sh49:0.7833420507609814  sh50:0.9223277092825597  sh51:0.8968822231565028  sh52:0.737922776187416  sh53:0.8943056198084873  sh54:0.9021878212532106  sh55:0.8671588503922634  sh56:0.84081792942937  sh57:0.8869864696730134  sh58:0.8456353984723801  
1.0 sh0:0.8226217602092055  sh1:0.5018914618393385  sh2:0.61425849726651  sh3:0.8516656247332398  sh4:0.928122873648515  sh5:0.8049647268169139  sh6:0.87339992567663  sh7:0.694243537613471  sh8:0.4751365486060672  sh9:0.49371383693872983  sh10:0.5661231613179625  sh11:0.542654123839535  sh12:0.6898207409856967  sh13:0.08621035465236586  sh14:0.16122050046786837  sh15:0.0727990208080451  sh16:0.17386077402922723  sh17:0.17225472624214505  sh18:0.9757179480692607  sh19:0.9841504998236119  sh20:0.013901583806891344  sh21:0.9913490689399359  sh22:0.7642423455509008  sh23:0.7639194836039351  sh24:0.968443018872682  sh25:0.8642944998512742  sh26:0.004917213477050968  sh27:0.0016115964006102844  sh28:0.004407337608262998  sh29:0.8743607729318948  sh30:0.8728003138064696  sh31:0.9150877262896188  sh32:0.9030935077721906  sh33:0.9409292962914548  sh34:0.8237176212369663  sh35:0.8511049176420397  sh36:0.8611984680536654  sh37:0.9653489343562885  sh38:0.8989271587371179  sh39:1.0  sh40:0.8502988842856971  sh41:0.6895517979117363  sh42:0.7466402798504994  sh43:0.9388268070163175  sh44:0.6962082555866916  sh45:0.7003437089708114  sh46:0.8777020733008052  sh47:0.9090101142864704  sh48:0.7776090785110603  sh49:0.8347224835582472  sh50:0.9220323370267902  sh51:0.8622521225991623  sh52:0.8175045691416793  sh53:0.8954733882750331  sh54:0.8887648640682793  sh55:0.746656401693458  sh56:0.6704956818015592  sh57:0.8202935449207186  sh58:0.7615702323237871  
0.0 sh0:0.13369706269073053  sh1:0.07334792227791057  sh2:0.12441819810893001  sh3:0.42538864219213546  sh4:0.41195668073095437  sh5:0.1770132404475822  sh6:0.15491317880365119  sh7:0.07426094660821768  sh8:0.049952652646199296  sh9:0.06957591654473178  sh10:0.15292896953324941  sh11:0.21117502276227057  sh12:0.5301821222485622  sh13:9.831541886242345E-4  sh14:0.0012390063676113096  sh15:8.138917132999516E-4  sh16:0.0026309444125311083  sh17:0.001573712218664587  sh18:0.9155809403202396  sh19:0.8443381764732746  sh20:0.05919340105023985  sh21:0.839091451986931  sh22:0.9945060779434357  sh23:0.9719219357233241  sh24:0.8895241415311343  sh25:0.9481059517909509  sh26:0.06847582501612806  sh27:0.06373002855960266  sh28:0.08099646767338879  sh29:0.8572525083654718  sh30:0.8411278635407089  sh31:0.9090702657154368  sh32:0.8532406541085574  sh33:0.500588333262682  sh34:0.8553623252863111  sh35:0.6870562353000744  sh36:0.8038270322858618  sh37:0.919398815391374  sh38:0.8770320076341146  sh39:0.6116655073098957  sh40:0.7559258749793294  sh41:0.6314343168686712  sh42:0.6784533056377765  sh43:0.8686642375866809  sh44:0.6818723933483753  sh45:0.9652317110308356  sh46:0.7974190404669231  sh47:0.7736455771197785  sh48:0.8231720871901855  sh49:0.9058472746985693  sh50:0.9667825137287547  sh51:0.9019982573519455  sh52:0.8493876245119889  sh53:0.8686156608463383  sh54:0.672490726018715  sh55:0.8688041843175557  sh56:0.7803689168945157  sh57:0.793047600741774  sh58:0.8039293189023742  
3.0 sh0:0.0013367639175448903  sh1:0.0010220750104981342  sh2:0.001929410075413677  sh3:9.730999506224695E-4  sh4:8.493439451777397E-4  sh5:0.0010439337342067743  sh6:0.001237507391534845  sh7:9.670919010903226E-4  sh8:8.760556738743849E-4  sh9:8.052913672868505E-4  sh10:0.0014873712120767608  sh11:0.0  sh12:0.1431887617823453  sh13:0.9347168718055117  sh14:0.7733185536949861  sh15:0.7835561717860963  sh16:0.7748150951137355  sh17:0.800861757785478  sh18:0.6071902090141026  sh19:0.48079534914020333  sh20:0.838902607723825  sh21:0.5456702271779845  sh22:0.8582200913092378  sh23:0.8192103454004572  sh24:0.6867431543542527  sh25:0.7541388449025409  sh26:0.882874790773335  sh27:0.9735365817382928  sh28:0.7375576719740435  sh29:0.9614468571140539  sh30:0.01707757749578512  sh31:0.9385225990940501  sh32:0.9803867657887007  sh33:0.15205395349660716  sh34:0.8927589935571104  sh35:0.5641019151168082  sh36:0.08619277477121844  sh37:0.9860333301082889  sh38:0.031416502780295966  sh39:0.5497965052288767  sh40:0.1882392755377837  sh41:0.12497965858733509  sh42:0.15205632148009032  sh43:0.8559922133755483  sh44:0.8847809466402644  sh45:0.6374355419052343  sh46:0.8237197848243042  sh47:0.69438762730553  sh48:0.8506338008658841  sh49:0.8237345086487867  sh50:0.7931067615195785  sh51:0.7371400224192834  sh52:0.7312410461101049  sh53:0.0  sh54:0.6095421403267715  sh55:0.8194926426446798  sh56:0.8113538862506637  sh57:0.6866131592928552  sh58:0.6455175030614957  
3.0 sh0:0.0  sh1:0.0011671883453048745  sh2:0.0014521449258987512  sh3:0.0012693389631456276  sh4:0.0010468246867963375  sh5:0.0010220440781342607  sh6:8.532358306408521E-4  sh7:8.24901287265175E-4  sh8:0.0011717106899769509  sh9:0.0010484576525335836  sh10:0.001777776714812817  sh11:0.003543970769432773  sh12:0.15367551243116853  sh13:0.9045760661477809  sh14:0.7384979697573051  sh15:0.7168174839814372  sh16:0.7348295016037278  sh17:0.772252950534927  sh18:0.6016714242747951  sh19:0.4727324673254466  sh20:0.7579191523921902  sh21:0.5284269276588376  sh22:0.8913226415139982  sh23:0.8692608391440683  sh24:0.6904378843340363  sh25:0.7186281223483816  sh26:0.7933740592271337  sh27:0.9294209114370473  sh28:0.6565595811429895  sh29:0.9566043385382441  sh30:0.023113587496555107  sh31:0.9303826543964022  sh32:0.9884252553402528  sh33:0.20031724776384194  sh34:0.771834548362262  sh35:0.5915044706332323  sh36:0.07500622868269997  sh37:0.981788228255999  sh38:0.028527685255158614  sh39:0.5742354033047034  sh40:0.13029586374978683  sh41:0.12173555971548583  sh42:0.08697111315313993  sh43:0.9359808069611617  sh44:0.8667570865710807  sh45:0.8467240831420421  sh46:0.8866734742358641  sh47:0.7253526706807597  sh48:0.83581773837781  sh49:0.7120525137846463  sh50:0.8555149696765915  sh51:0.9131031936937267  sh52:0.8526472574558872  sh53:0.7734481420726887  sh54:0.8988468971252014  sh55:0.6227643308838923  sh56:0.8400737114144834  sh57:0.6750044757988563  sh58:0.7214334794722183  
3.0 sh0:9.065595523485093E-4  sh1:8.22255365404035E-4  sh2:0.0013995742819541293  sh3:9.87235093998407E-4  sh4:9.169609671031672E-4  sh5:9.172428764174542E-4  sh6:7.747862489459293E-4  sh7:7.159852242895244E-4  sh8:9.041024714815496E-4  sh9:7.826008059973087E-4  sh10:0.001176168163955146  sh11:0.0028470492392159903  sh12:0.14452354722211874  sh13:0.9445437448680184  sh14:0.7583020534024596  sh15:0.7521997332764159  sh16:0.7566409840837118  sh17:0.7874741147485309  sh18:0.5983087688858248  sh19:0.48159024861727023  sh20:0.8019680980760534  sh21:0.5243125758007741  sh22:0.859160264290023  sh23:0.8291002159158045  sh24:0.6795495773170863  sh25:0.7439327400010352  sh26:0.8428122009083645  sh27:0.9775502224296043  sh28:0.6994276200923779  sh29:0.9515841988392929  sh30:0.014816810129334824  sh31:0.9394492797213081  sh32:0.9890621824649899  sh33:0.1360854330867203  sh34:0.8001300935152028  sh35:0.546247376819411  sh36:0.03886066978451366  sh37:0.987612746802895  sh38:0.02335108137086985  sh39:0.5482113909111467  sh40:0.1166332618042502  sh41:0.08319826636504095  sh42:0.07398295612873984  sh43:0.9468009099079684  sh44:0.8517616423410178  sh45:0.6685498197066357  sh46:0.7871559375612576  sh47:0.6423095786779874  sh48:0.9405192717319241  sh49:0.8909927241137139  sh50:0.8808216493477037  sh51:0.9057334299261967  sh52:0.8268353041415278  sh53:0.8015159844071544  sh54:0.9182976284461921  sh55:0.8019202085998675  sh56:0.7755826456790396  sh57:0.6276637528776371  sh58:0.8907990399734022  
0.0 sh0:1.0  sh1:0.799780056010985  sh2:0.9423476718597527  sh3:1.0  sh4:1.0  sh5:1.0  sh6:1.0  sh7:0.9254628987944721  sh8:0.780963659804259  sh9:0.796439543243389  sh10:0.943285305945735  sh11:0.9967413133620111  sh12:0.998897128872331  sh13:0.0034861714743000057  sh14:0.007022870093035566  sh15:0.0037285317029121415  sh16:0.0031664898341419805  sh17:0.004551990456647764  sh18:0.7517082592008715  sh19:0.9782443888254752  sh20:0.23810646361401314  sh21:0.8361662224065474  sh22:0.5226815946792469  sh23:0.5269957916379372  sh24:0.7426038802656559  sh25:0.5393467996359917  sh26:0.08242513787577001  sh27:0.07049796252087451  sh28:0.09675743519780924  sh29:0.8605225422951575  sh30:0.8659200173816586  sh31:0.8829424354751602  sh32:0.9255509873746649  sh33:0.4933142430215536  sh34:0.824713550179684  sh35:0.6994641501524141  sh36:0.8271828238586288  sh37:0.9465332859709412  sh38:0.6607633218284863  sh39:0.5965297677246074  sh40:0.307943600317781  sh41:0.36722333737190116  sh42:0.3698796075407928  sh43:0.8857446392288062  sh44:0.720243232938023  sh45:0.663267653616034  sh46:0.8261840977320635  sh47:0.7697726410832751  sh48:0.7873064793345966  sh49:0.8765324910097171  sh50:0.8918911692085703  sh51:0.8952332160861077  sh52:0.958421876101344  sh53:0.9270031479529178  sh54:0.7245314484262044  sh55:0.652413159228426  sh56:0.828624475092907  sh57:0.6437972674676654  sh58:0.8382233668594612  
2.0 sh0:0.006424638059566327  sh1:0.007277719219957886  sh2:0.010672014871690665  sh3:0.00462778746250024  sh4:0.006443275020368787  sh5:0.006014055934612013  sh6:0.007006510042341223  sh7:0.006322942603012934  sh8:0.006421585248420066  sh9:0.006928672010348409  sh10:0.011493362249628611  sh11:0.018161024200116366  sh12:0.22823721365788735  sh13:0.9390068466594106  sh14:0.9661823965726772  sh15:0.8785248436629727  sh16:0.968603018324497  sh17:0.9690335700843458  sh18:0.1118092694856666  sh19:0.11048367185905762  sh20:0.9651006480738341  sh21:0.1755811030835626  sh22:0.1375320689604979  sh23:0.09133324795046825  sh24:0.30666769601637817  sh25:0.145315918725681  sh26:0.9420498876249367  sh27:0.7906467324875606  sh28:0.9270289090727512  sh29:0.9458307614495346  sh30:0.398984541843203  sh31:0.9755536966318169  sh32:0.9545170364471678  sh33:0.12877688939985726  sh34:0.8398967010661144  sh35:0.5481632739159846  sh36:0.06294576305107069  sh37:0.9803625290001969  sh38:0.5923145811154903  sh39:0.5488389970833804  sh40:0.1826110720561979  sh41:0.1116646866262363  sh42:0.07758896295749816  sh43:0.8386217388887593  sh44:0.9020393907888005  sh45:0.7652629666495414  sh46:0.8063060438409085  sh47:0.7462575328701823  sh48:0.9192825120471927  sh49:0.872903134214456  sh50:0.829143371883343  sh51:0.8392386999305451  sh52:0.7733412165513814  sh53:0.8232908198494443  sh54:0.7766896998802403  sh55:0.5635698446840833  sh56:0.8075689734076433  sh57:0.6474826876313687  sh58:0.800863295474546  
0.0 sh0:0.7271767416109589  sh1:0.3865632205270185  sh2:0.34127781910481286  sh3:0.7571217279733529  sh4:0.8271007603567697  sh5:0.7100110523491536  sh6:0.7730436813535114  sh7:0.6173656473692879  sh8:0.4341440384576761  sh9:0.38247751746868813  sh10:0.2522804690462321  sh11:0.3141878047082879  sh12:0.6096135482606285  sh13:8.07532667619774E-4  sh14:0.0019309474657462189  sh15:8.675347843007278E-4  sh16:0.001886352870111907  sh17:0.0014464002961874435  sh18:0.7438293665620073  sh19:0.9437218217043934  sh20:0.058677640152509127  sh21:0.9416477157426886  sh22:0.5206152203594593  sh23:0.524683235125711  sh24:0.7336938829855193  sh25:0.546858541091898  sh26:0.07020472559008899  sh27:0.06385917534640528  sh28:0.08267160219010254  sh29:0.8736303771083321  sh30:0.8550263093501486  sh31:0.9053855042436613  sh32:0.9088942151003039  sh33:0.48724688670521454  sh34:0.8910406810176058  sh35:0.6793901550512037  sh36:0.9901249590555777  sh37:0.9380549976102637  sh38:0.6333769521284854  sh39:0.606393089404104  sh40:0.8848446537786444  sh41:0.8950948539899828  sh42:0.8329039458370264  sh43:0.8738239451170701  sh44:0.6216533284146842  sh45:0.9339355297904312  sh46:0.8935640148309069  sh47:0.78262535770249  sh48:0.8266117700698423  sh49:0.8849217589073108  sh50:0.6199342838405214  sh51:0.8957480378239734  sh52:0.6750365442016274  sh53:0.9301065963405463  sh54:0.7973055527408444  sh55:0.8754760296359844  sh56:0.6064547744973409  sh57:0.9183402516975578  sh58:0.8589846723984957  
